Fungal_Genus,Bacterial_Genus,Group,Spearman_Rho,P_value,Mean_Fungal_Abundance,Mean_Bacterial_Abundance
g__Malassezia,g__Limosilactobacillus,BMD_Day10,-0.431145454,0.286195735,0.058829503,0.047405845
g__Malassezia,g__Subdoligranulum,BMD_Day10,-0.431145454,0.286195735,0.058829503,0.010534177
g__Trichoderma,g__Flavonifractor,BMD_Day21,-0.431145454,0.286195735,0.028916601,0.019505229
g__Candida,g__Enterococcus,Basal Diet_Day1,-0.4,0.291192681,0.443963521,0.128164708
g__Candida,g__Lactobacillus,Basal Diet_Day1,-0.4,0.291192681,0.443963521,0.018710567
g__Fusarium,g__Blautia,Basal Diet_Day1,0.4,0.291192681,0.163402543,0.002397954
g__Aspergillus,g__Bifidobacterium,Basal Diet_Day1,0.4,0.291192681,0.082065025,0.000707398
g__Aspergillus,g__Massilistercora,Basal Diet_Day1,0.4,0.291192681,0.082065025,0.001057774
g__Fusarium,g__Lachnoclostridium,Basal Diet_Day10,0.4,0.291192681,0.070979256,0.020317198
g__Ustilago,g__Clostridium,Basal Diet_Day10,0.396059017,0.291321404,0.008097646,0.016145402
g__Trichoderma,g__Enterococcus,Basal Diet_Day10,0.393308882,0.294990244,0.044598971,0.320828489
g__Trichoderma,g__Lachnoclostridium,BMD_Day10,-0.421717356,0.298028698,0.048246467,0.009312652
g__Aspergillus,g__Faecalibacterium,BMD_Day1,0.428571429,0.299206349,0.197800175,0.01879567
g__Fusarium,g__Clostridium,Essential oils_Day1,0.428571429,0.299206349,0.194187688,0.002112645
g__Fusarium,g__Massilistercora,Essential oils_Day1,-0.428571429,0.299206349,0.194187688,0.00170385
g__Fusarium,g__Lachnoclostridium,BMD_Day10,-0.428571429,0.299206349,0.140041055,0.009312652
g__Aspergillus,g__Streptococcus,BMD_Day10,0.428571429,0.299206349,0.126074891,0.002028972
g__Candida,g__Enterococcus,Essential oils_Day10,0.428571429,0.299206349,0.081265684,0.271247388
g__Aspergillus,g__Lactobacillus,Essential oils_Day10,0.428571429,0.299206349,0.142456828,0.219766689
g__Aspergillus,g__Blautia,Essential oils_Day10,0.428571429,0.299206349,0.142456828,0.030232111
g__Malassezia,g__Escherichia,Essential oils_Day10,0.428571429,0.299206349,0.029995582,0.073523087
g__Pyricularia,g__Blautia,Essential oils_Day10,-0.428571429,0.299206349,0.058951622,0.030232111
g__Pyricularia,g__Ligilactobacillus,Essential oils_Day10,0.428571429,0.299206349,0.058951622,0.012641352
g__Pyricularia,g__Lachnoclostridium,Essential oils_Day10,-0.428571429,0.299206349,0.058951622,0.0231741
g__Pyricularia,g__Clostridium,Essential oils_Day10,-0.428571429,0.299206349,0.058951622,0.029358511
g__Pyricularia,g__Shigella,Essential oils_Day10,0.428571429,0.299206349,0.058951622,0.001494821
g__Colletotrichum,g__Escherichia,Essential oils_Day10,0.428571429,0.299206349,0.054673159,0.073523087
g__Ustilago,g__Shigella,Essential oils_Day10,0.428571429,0.299206349,0.036762777,0.001494821
g__Fusarium,g__Escherichia,Probiotic_Day10,0.428571429,0.299206349,0.068339529,0.042087477
g__Cutaneotrichosporon,g__Subdoligranulum,Probiotic_Day10,0.428571429,0.299206349,0.053114357,0.021243091
g__Cutaneotrichosporon,g__Flavonifractor,Probiotic_Day10,0.428571429,0.299206349,0.053114357,0.013307708
g__Zymoseptoria,g__Faecalibacterium,BMD_Day21,-0.428571429,0.299206349,0.041436817,0.141782984
g__Zymoseptoria,g__Bifidobacterium,BMD_Day21,-0.428571429,0.299206349,0.041436817,0.017263931
g__Fusarium,g__Limosilactobacillus,Essential oils_Day21,0.428571429,0.299206349,0.118734452,0.021916324
g__Malassezia,g__Lactobacillus,Probiotic_Day21,0.428571429,0.299206349,0.094285112,0.216070468
g__Malassezia,g__Clostridium,Probiotic_Day21,-0.428571429,0.299206349,0.094285112,0.02084754
g__Pyricularia,g__Ligilactobacillus,Probiotic_Day21,-0.428571429,0.299206349,0.087731831,0.042970001
g__Ascochyta,g__Ligilactobacillus,Basal Diet_Day10,0.389886515,0.299588759,0.0141494,0.024657652
g__Tetrapisispora,g__Subdoligranulum,Basal Diet_Day10,-0.389886515,0.299588759,0.03687436,0.014043194
g__Candida,g__Clostridium,BMD_Day1,-0.419169192,0.301266633,0.292377796,0.00371795
g__Fusarium,g__Bifidobacterium,Probiotic_Day21,0.419169192,0.301266633,0.160417013,0.096034229
g__Fusarium,g__Flavonifractor,Probiotic_Day21,-0.419169192,0.301266633,0.160417013,0.014285377
g__Talaromyces,g__Bifidobacterium,Probiotic_Day21,0.419169192,0.301266633,0.085226407,0.096034229
g__Fusarium,g__Escherichia,Basal Diet_Day21,-0.419169192,0.301266633,0.133448325,0.09477239
g__Aspergillus,g__Bifidobacterium,Basal Diet_Day21,0.419169192,0.301266633,0.137428766,0.099939287
g__Fusarium,g__Faecalibacterium,Probiotic_Day1,-0.464285714,0.302380952,0.210980654,0.000443428
g__Aspergillus,g__Limosilactobacillus,Probiotic_Day1,-0.464285714,0.302380952,0.102759111,0.000317884
g__Trichoderma,g__Lactobacillus,Basal Diet_Day10,0.384940608,0.306298535,0.044598971,0.209988822
g__Talaromyces,g__Faecalibacterium,Essential oils_Day1,0.414757531,0.306912248,0.014405602,0.01427081
g__Colletotrichum,g__Subdoligranulum,Essential oils_Day1,0.414757531,0.306912248,0.027065399,0.004148101
g__Eremothecium,g__Ligilactobacillus,Essential oils_Day10,0.414757531,0.306912248,0.014589437,0.012641352
g__Saccharomyces,g__Clostridium,BMD_Day21,-0.414757531,0.306912248,0.016714085,0.020958115
g__Eremothecium,g__Bifidobacterium,BMD_Day21,0.414757531,0.306912248,0.01811017,0.017263931
g__Eremothecium,g__Clostridium,BMD_Day21,-0.414757531,0.306912248,0.01811017,0.020958115
g__Eremothecium,g__Shigella,BMD_Day21,-0.414757531,0.306912248,0.01811017,0.000955813
g__Talaromyces,g__Massilistercora,Essential oils_Day21,-0.414757531,0.306912248,0.063458297,0.024458131
g__Trichoderma,g__Clostridium,Essential oils_Day21,-0.414757531,0.306912248,0.023996994,0.025490275
g__Talaromyces,g__Flavonifractor,Basal Diet_Day21,0.414757531,0.306912248,0.0897301,0.013892123
g__Cutaneotrichosporon,g__Lactobacillus,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.016386405
g__Cutaneotrichosporon,g__Faecalibacterium,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.01879567
g__Cutaneotrichosporon,g__Bifidobacterium,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.006137143
g__Cutaneotrichosporon,g__Blautia,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.005311716
g__Cutaneotrichosporon,g__Subdoligranulum,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.006441469
g__Cutaneotrichosporon,g__Ligilactobacillus,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.004161424
g__Cutaneotrichosporon,g__Lachnoclostridium,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.005626171
g__Cutaneotrichosporon,g__Massilistercora,BMD_Day1,-0.412393049,0.309958736,0.000833333,0.003995301
g__Cutaneotrichosporon,g__Streptococcus,BMD_Day1,0.412393049,0.309958736,0.000833333,0.008232814
g__Cutaneotrichosporon,g__Shigella,BMD_Day1,0.412393049,0.309958736,0.000833333,0.024299832
g__Tetrapisispora,g__Escherichia,BMD_Day1,-0.412393049,0.309958736,0.000899281,0.740430565
g__Tetrapisispora,g__Enterococcus,BMD_Day1,0.412393049,0.309958736,0.000899281,0.067294204
g__Tetrapisispora,g__Lactobacillus,BMD_Day1,0.412393049,0.309958736,0.000899281,0.016386405
g__Tetrapisispora,g__Limosilactobacillus,BMD_Day1,-0.412393049,0.309958736,0.000899281,0.002234855
g__Tetrapisispora,g__Clostridium,BMD_Day1,0.412393049,0.309958736,0.000899281,0.00371795
g__Ustilago,g__Faecalibacterium,BMD_Day1,0.412393049,0.309958736,0.006696429,0.01879567
g__Ustilago,g__Bifidobacterium,BMD_Day1,0.412393049,0.309958736,0.006696429,0.006137143
g__Ustilago,g__Blautia,BMD_Day1,0.412393049,0.309958736,0.006696429,0.005311716
g__Ustilago,g__Subdoligranulum,BMD_Day1,0.412393049,0.309958736,0.006696429,0.006441469
g__Ustilago,g__Lachnoclostridium,BMD_Day1,0.412393049,0.309958736,0.006696429,0.005626171
g__Ustilago,g__Massilistercora,BMD_Day1,0.412393049,0.309958736,0.006696429,0.003995301
g__Ustilago,g__Flavonifractor,BMD_Day1,0.412393049,0.309958736,0.006696429,0.002637976
g__Eremothecium,g__Enterococcus,BMD_Day1,-0.412393049,0.309958736,0.001116071,0.067294204
g__Eremothecium,g__Limosilactobacillus,BMD_Day1,0.412393049,0.309958736,0.001116071,0.002234855
g__Zymoseptoria,g__Enterococcus,Essential oils_Day1,-0.412393049,0.309958736,0.004310345,0.062196557
g__Zymoseptoria,g__Streptococcus,Essential oils_Day1,-0.412393049,0.309958736,0.004310345,0.018888098
g__Eremothecium,g__Faecalibacterium,Essential oils_Day1,-0.412393049,0.309958736,0.004120879,0.01427081
g__Eremothecium,g__Bifidobacterium,Essential oils_Day1,-0.412393049,0.309958736,0.004120879,0.042221295
g__Eremothecium,g__Subdoligranulum,Essential oils_Day1,-0.412393049,0.309958736,0.004120879,0.004148101
g__Eremothecium,g__Lachnoclostridium,Essential oils_Day1,-0.412393049,0.309958736,0.004120879,0.002992657
g__Eremothecium,g__Clostridium,Essential oils_Day1,-0.412393049,0.309958736,0.004120879,0.002112645
g__Eremothecium,g__Streptococcus,Essential oils_Day1,0.412393049,0.309958736,0.004120879,0.018888098
g__Eremothecium,g__Flavonifractor,Essential oils_Day1,-0.412393049,0.309958736,0.004120879,0.002253041
g__Candida,g__Lactobacillus,Basal Diet_Day21,0.412393049,0.309958736,0.000912409,0.176589499
g__Fusarium,g__Subdoligranulum,Basal Diet_Day1,0.383333333,0.3125,0.163402543,0.001212361
g__Fusarium,g__Flavonifractor,Basal Diet_Day1,0.383333333,0.3125,0.163402543,0.001312396
g__Aspergillus,g__Faecalibacterium,Basal Diet_Day1,0.383333333,0.3125,0.082065025,0.001490754
g__Eremothecium,g__Ligilactobacillus,Basal Diet_Day10,0.383333333,0.3125,0.037330397,0.024657652
g__Zymoseptoria,g__Shigella,BMD_Day10,-0.409158544,0.314149428,0.03623647,0.002878161
g__Eremothecium,g__Escherichia,Essential oils_Day21,-0.409158544,0.314149428,0.015520235,0.041657308
g__Eremothecium,g__Shigella,Essential oils_Day21,-0.409158544,0.314149428,0.015520235,0.001109635
g__Trichoderma,g__Escherichia,Basal Diet_Day21,-0.409158544,0.314149428,0.011973015,0.09477239
g__Trichoderma,g__Enterococcus,Basal Diet_Day21,-0.409158544,0.314149428,0.011973015,0.042207803
g__Cutaneotrichosporon,g__Flavonifractor,Basal Diet_Day21,0.409158544,0.314149428,0.021077243,0.013892123
g__Tetrapisispora,g__Lachnoclostridium,Basal Diet_Day21,0.409158544,0.314149428,0.007862343,0.033051254
g__Pyricularia,g__Bifidobacterium,Probiotic_Day1,0.445435403,0.316535899,0.005321068,0.000138345
g__Trichoderma,g__Bifidobacterium,Probiotic_Day1,0.445435403,0.316535899,0.005321068,0.000138345
g__Malassezia,g__Ligilactobacillus,Essential oils_Day21,-0.407192929,0.316709185,0.160397175,0.039494027
g__Trichoderma,g__Escherichia,Probiotic_Day21,0.407192929,0.316709185,0.026884743,0.052272598
g__Malassezia,g__Lactobacillus,Probiotic_Day1,-0.44474959,0.317371943,0.078791235,0.001210591
g__Pyricularia,g__Enterococcus,BMD_Day1,-0.405261796,0.319233623,0.005580357,0.067294204
g__Saccharomyces,g__Shigella,BMD_Day10,0.405261796,0.319233623,0.003648657,0.002878161
g__Ustilago,g__Ligilactobacillus,Basal Diet_Day21,0.405261796,0.319233623,0.0072596,0.041059225
g__Ascochyta,g__Faecalibacterium,Basal Diet_Day10,0.372934927,0.322898563,0.0141494,0.027285664
g__Ascochyta,g__Limosilactobacillus,Basal Diet_Day10,-0.372934927,0.322898563,0.0141494,0.051638744
g__Ascochyta,g__Flavonifractor,Basal Diet_Day10,0.372934927,0.322898563,0.0141494,0.009043991
g__Aspergillus,g__Bifidobacterium,BMD_Day1,0.404761905,0.326835317,0.197800175,0.006137143
g__Aspergillus,g__Subdoligranulum,BMD_Day1,0.404761905,0.326835317,0.197800175,0.006441469
g__Fusarium,g__Limosilactobacillus,Essential oils_Day1,-0.404761905,0.326835317,0.194187688,0.002580984
g__Aspergillus,g__Limosilactobacillus,Essential oils_Day1,-0.404761905,0.326835317,0.146013389,0.002580984
g__Malassezia,g__Enterococcus,Essential oils_Day1,0.404761905,0.326835317,0.059860807,0.062196557
g__Malassezia,g__Clostridium,Essential oils_Day1,0.404761905,0.326835317,0.059860807,0.002112645
g__Malassezia,g__Massilistercora,Essential oils_Day1,-0.404761905,0.326835317,0.059860807,0.00170385
g__Fusarium,g__Clostridium,BMD_Day10,-0.404761905,0.326835317,0.140041055,0.010880368
g__Candida,g__Faecalibacterium,Essential oils_Day10,-0.404761905,0.326835317,0.081265684,0.01886966
g__Talaromyces,g__Ligilactobacillus,Essential oils_Day10,0.404761905,0.326835317,0.080206114,0.012641352
g__Ustilago,g__Escherichia,Essential oils_Day10,0.404761905,0.326835317,0.036762777,0.073523087
g__Candida,g__Blautia,Probiotic_Day10,-0.404761905,0.326835317,0.110786728,0.027692116
g__Candida,g__Lachnoclostridium,Probiotic_Day10,-0.404761905,0.326835317,0.110786728,0.023177368
g__Candida,g__Massilistercora,Probiotic_Day10,-0.404761905,0.326835317,0.110786728,0.013948416
g__Pyricularia,g__Limosilactobacillus,Probiotic_Day10,-0.404761905,0.326835317,0.054956308,0.048504922
g__Zymoseptoria,g__Enterococcus,BMD_Day21,0.404761905,0.326835317,0.041436817,0.024425987
g__Fusarium,g__Subdoligranulum,Essential oils_Day21,-0.404761905,0.326835317,0.118734452,0.050284017
g__Fusarium,g__Ligilactobacillus,Essential oils_Day21,0.404761905,0.326835317,0.118734452,0.039494027
g__Malassezia,g__Enterococcus,BMD_Day1,-0.395216666,0.332517108,0.073421688,0.067294204
g__Ustilago,g__Shigella,Probiotic_Day10,0.395216666,0.332517108,0.013733262,0.000833675
g__Tetrapisispora,g__Enterococcus,Basal Diet_Day1,0.365148372,0.333899141,0.010906163,0.128164708
g__Zymoseptoria,g__Lactobacillus,Basal Diet_Day10,-0.365148372,0.333899141,0.005723635,0.209988822
g__Saccharomyces,g__Subdoligranulum,Basal Diet_Day10,0.365148372,0.333899141,0.013071502,0.014043194
g__Ascochyta,g__Lactobacillus,Essential oils_Day1,0.393193374,0.335223335,0.010993532,0.019290978
g__Saccharomyces,g__Lachnoclostridium,Probiotic_Day21,0.393193374,0.335223335,0.024558965,0.036599797
g__Candida,g__Subdoligranulum,Essential oils_Day21,-0.393193374,0.335223335,0.008178216,0.050284017
g__Cutaneotrichosporon,g__Subdoligranulum,Essential oils_Day21,-0.393193374,0.335223335,0.011898533,0.050284017
g__Malassezia,g__Streptococcus,Basal Diet_Day1,0.366666667,0.336259921,0.101167215,0.014025231
g__Colletotrichum,g__Massilistercora,Essential oils_Day1,0.390360029,0.339030183,0.027065399,0.00170385
g__Candida,g__Lactobacillus,BMD_Day10,0.390360029,0.339030183,0.036677394,0.209827214
g__Cutaneotrichosporon,g__Subdoligranulum,BMD_Day10,0.390360029,0.339030183,0.035653141,0.010534177
g__Talaromyces,g__Limosilactobacillus,Essential oils_Day21,0.390360029,0.339030183,0.063458297,0.021916324
g__Zymoseptoria,g__Massilistercora,Basal Diet_Day21,0.390360029,0.339030183,0.039425984,0.019725862
g__Talaromyces,g__Shigella,Essential oils_Day1,-0.390360029,0.339030183,0.014405602,0.024208284
g__Saccharomyces,g__Ligilactobacillus,BMD_Day21,-0.390360029,0.339030183,0.016714085,0.040594284
g__Zymoseptoria,g__Clostridium,Basal Diet_Day21,-0.390360029,0.339030183,0.039425984,0.026814159
g__Trichoderma,g__Flavonifractor,BMD_Day10,-0.385570154,0.345511059,0.048246467,0.004619363
g__Zymoseptoria,g__Lachnoclostridium,Probiotic_Day10,0.383240404,0.348683741,0.037737105,0.023177368
g__Trichoderma,g__Bifidobacterium,Probiotic_Day21,-0.383240404,0.348683741,0.026884743,0.096034229
g__Candida,g__Ligilactobacillus,Probiotic_Day21,-0.381881308,0.350540725,0.009033583,0.042970001
g__Eremothecium,g__Limosilactobacillus,Probiotic_Day10,0.380509717,0.352419362,0.013568321,0.048504922
g__Candida,g__Flavonifractor,Essential oils_Day21,-0.380509717,0.352419362,0.008178216,0.018628755
g__Cutaneotrichosporon,g__Flavonifractor,Essential oils_Day21,-0.380509717,0.352419362,0.011898533,0.018628755
g__Saccharomyces,g__Clostridium,Probiotic_Day21,0.380509717,0.352419362,0.024558965,0.02084754
g__Fusarium,g__Blautia,Probiotic_Day1,-0.428571429,0.353571429,0.210980654,0.000110842
g__Candida,g__Shigella,Basal Diet_Day1,0.35,0.358581349,0.443963521,0.024705299
g__Fusarium,g__Bifidobacterium,Basal Diet_Day1,0.35,0.358581349,0.163402543,0.000707398
g__Fusarium,g__Massilistercora,Basal Diet_Day1,0.35,0.358581349,0.163402543,0.001057774
g__Aspergillus,g__Lachnoclostridium,Basal Diet_Day1,0.35,0.358581349,0.082065025,0.002025467
g__Aspergillus,g__Limosilactobacillus,Basal Diet_Day10,-0.35,0.358581349,0.112539511,0.051638744
g__Aspergillus,g__Streptococcus,Basal Diet_Day10,-0.35,0.358581349,0.112539511,0.011233379
g__Fusarium,g__Escherichia,Essential oils_Day1,0.380952381,0.359871032,0.194187688,0.653498957
g__Malassezia,g__Lactobacillus,Essential oils_Day1,-0.380952381,0.359871032,0.059860807,0.019290978
g__Fusarium,g__Flavonifractor,BMD_Day10,-0.380952381,0.359871032,0.140041055,0.004619363
g__Pyricularia,g__Ligilactobacillus,BMD_Day10,-0.380952381,0.359871032,0.054398399,0.007939981
g__Candida,g__Massilistercora,Essential oils_Day10,-0.380952381,0.359871032,0.081265684,0.016541913
g__Fusarium,g__Bifidobacterium,Essential oils_Day10,0.380952381,0.359871032,0.121044235,0.023235908
g__Fusarium,g__Streptococcus,Essential oils_Day10,-0.380952381,0.359871032,0.121044235,0.011863543
g__Aspergillus,g__Clostridium,Essential oils_Day10,0.380952381,0.359871032,0.142456828,0.029358511
g__Malassezia,g__Ligilactobacillus,Essential oils_Day10,0.380952381,0.359871032,0.029995582,0.012641352
g__Talaromyces,g__Clostridium,Essential oils_Day10,-0.380952381,0.359871032,0.080206114,0.029358511
g__Pyricularia,g__Limosilactobacillus,Essential oils_Day10,-0.380952381,0.359871032,0.058951622,0.057306863
g__Fusarium,g__Lactobacillus,Probiotic_Day10,-0.380952381,0.359871032,0.068339529,0.202372771
g__Aspergillus,g__Clostridium,Probiotic_Day10,0.380952381,0.359871032,0.121933256,0.02003968
g__Pyricularia,g__Ligilactobacillus,Probiotic_Day10,0.380952381,0.359871032,0.054956308,0.023408668
g__Tetrapisispora,g__Streptococcus,Probiotic_Day10,-0.380952381,0.359871032,0.036292656,0.012357095
g__Aspergillus,g__Blautia,BMD_Day21,0.380952381,0.359871032,0.044779188,0.032763245
g__Talaromyces,g__Streptococcus,BMD_Day21,-0.380952381,0.359871032,0.160276813,0.002749794
g__Aspergillus,g__Clostridium,Essential oils_Day21,0.380952381,0.359871032,0.148266071,0.025490275
g__Malassezia,g__Bifidobacterium,Probiotic_Day21,-0.380952381,0.359871032,0.094285112,0.096034229
g__Malassezia,g__Subdoligranulum,Probiotic_Day21,-0.380952381,0.359871032,0.094285112,0.042284567
g__Malassezia,g__Ligilactobacillus,Probiotic_Day21,-0.380952381,0.359871032,0.094285112,0.042970001
g__Colletotrichum,g__Lactobacillus,Probiotic_Day1,-0.40824829,0.363217468,0.000830565,0.001210591
g__Colletotrichum,g__Blautia,Probiotic_Day1,-0.40824829,0.363217468,0.000830565,0.000110842
g__Colletotrichum,g__Ligilactobacillus,Probiotic_Day1,-0.40824829,0.363217468,0.000830565,0.000271855
g__Colletotrichum,g__Enterococcus,Probiotic_Day1,0.40824829,0.363217468,0.000830565,0.038801408
g__Colletotrichum,g__Streptococcus,Probiotic_Day1,0.40824829,0.363217468,0.000830565,0.027466593
g__Ascochyta,g__Escherichia,Probiotic_Day1,0.40824829,0.363217468,0.013392857,0.816333406
g__Ascochyta,g__Lactobacillus,Probiotic_Day1,0.40824829,0.363217468,0.013392857,0.001210591
g__Ascochyta,g__Ligilactobacillus,Probiotic_Day1,0.40824829,0.363217468,0.013392857,0.000271855
g__Tetrapisispora,g__Bifidobacterium,Probiotic_Day1,0.40824829,0.363217468,0.001984127,0.000138345
g__Tetrapisispora,g__Clostridium,Probiotic_Day1,0.40824829,0.363217468,0.001984127,0.000252781
g__Ustilago,g__Escherichia,Probiotic_Day1,0.40824829,0.363217468,0.03125,0.816333406
g__Ustilago,g__Lactobacillus,Probiotic_Day1,0.40824829,0.363217468,0.03125,0.001210591
g__Ustilago,g__Ligilactobacillus,Probiotic_Day1,0.40824829,0.363217468,0.03125,0.000271855
g__Malassezia,g__Faecalibacterium,Probiotic_Day1,0.407687124,0.363942484,0.078791235,0.000443428
g__Talaromyces,g__Enterococcus,BMD_Day10,-0.371264141,0.365202058,0.0525028,0.483332009
g__Trichoderma,g__Subdoligranulum,Essential oils_Day10,-0.371264141,0.365202058,0.024831432,0.019769881
